Kode Item	Nama Item	Jenis	Konversi	Satuan	Harga Pokok	Harga Retail	Harga Grosir
089686010343	INDOMIE SOTO MIE 70G(1X40)	MIE INSTANT	40.00	DUS	110,000	111,500	0
8992702005945	INDOMILK  BTL KIDS CKL190mL (1X24)	SUSU UHT	1.00	PCS	3,148	4,500	3,500
8992702005945	INDOMILK  BTL KIDS CKL190mL (1X24)	SUSU UHT	24.00	DUS	75,550	78,000	0
8993007000062	INDOMILK  KTK  JEJU CHOCO180ML(1X30)	SUSU UHT	1.00	PCS	3,950	5,000	4,250
8993007000062	INDOMILK  KTK  JEJU CHOCO180ML(1X30)	SUSU UHT	30.00	DUS	118,500	122,000	0
8993007003919	INDOMILK CKLT 545g(1X24)	SUSU SKM	1.00	PCS	14,900	16,500	15,500
8993007003919	INDOMILK CKLT 545g(1X24)	SUSU SKM	24.00	DUS	357,600	365,000	0
8992702000063	INDOMILK COKLAT KLG 370g(1X48)	SUSU SKM	1.00	PCS	10,521	12,500	11,250
8992702000063	INDOMILK COKLAT KLG 370g(1X48)	SUSU SKM	48.00	DUS	505,000	520,500	0
8993007003902	INDOMILK ORGNL 545g(1X24)	SUSU SKM	1.00	PCS	13,000	16,500	15,500
8993007003902	INDOMILK ORGNL 545g(1X24)	SUSU SKM	24.00	DUS	312,000	365,000	0
8992702000018	INDOMILK PUTIH KLG 370g(1X48)	SUSU SKM	1.00	PCS	10,521	12,500	11,250
8992702000018	INDOMILK PUTIH KLG 370g(1X48)	SUSU SKM	48.00	DUS	505,000	520,500	0
8992702005976	INDOMILK STW BTL 190mL (1X24)	SUSU UHT	1.00	PCS	3,329	4,500	3,500
8992702005976	INDOMILK STW BTL 190mL (1X24)	SUSU UHT	24.00	DUS	79,900	82,000	0
8997243271132	INTERCO 150P(1X60)	TISU	1.00	PCS	3,917	10,000	0
8997243271132	INTERCO 150P(1X60)	TISU	3.00	PAK	11,750	20,000	18,000
8997243271132	INTERCO 150P(1X60)	TISU	60.00	BAL	235,000	282,000	0
8997243271118	INTERCO 180H ISI3(1x20X3)	TISU	1.00	PCS	4,667	10,000	0
8997243271118	INTERCO 180H ISI3(1x20X3)	TISU	3.00	PAK	14,000	20,000	18,000
8997243271118	INTERCO 180H ISI3(1x20X3)	TISU	60.00	DUS	280,000	308,000	0
089686021219	INTERMIE GORENG 60G (1x40)	MIE INSTANT	1.00	PCS	1,285	1,500	1,350
089686021219	INTERMIE GORENG 60G (1x40)	MIE INSTANT	40.00	DUS	51,400	52,000	0
089686021127	INTERMIE KALDU AYAM(1X40)	MIE INSTANT	1.00	PCS	1,250	1,500	1,300
089686021127	INTERMIE KALDU AYAM(1X40)	MIE INSTANT	40.00	DUS	50,000	51,000	0
8998866203531	ISOPLUS 350ml COCO BTL(1X12)	MNM	1.00	PCS	2,350	3,000	2,500
8998866203531	ISOPLUS 350ml COCO BTL(1X12)	MNM	12.00	DUS	28,200	29,500	0
8998866610377	ISOPLUS 350ml ORI BTL(1X12)	MNM	1.00	PCS	2,350	3,000	2,500
8998866610377	ISOPLUS 350ml ORI BTL(1X12)	MNM	12.00	KRAT	28,200	29,500	0
8995787899010	JAMBU BOLD 12 CKLT(1X10)	ROKOK	1.00	PCS	7,550	9,000	8,500
8995787899010	JAMBU BOLD 12 CKLT(1X10)	ROKOK	10.00	SLOF	75,500	77,000	0
JYN	JAYANA 1KG	BHN ROKOK	1.00	PCS	135,000	189,000	0
8992727005982	JAZZ 1 PSNA SGR 1,5kg(1X6)	DETERJEN	1.00	PCS	25,900	30,000	27,500
8992727005982	JAZZ 1 PSNA SGR 1,5kg(1X6)	DETERJEN	6.00	DUS	155,400	160,000	0
8992727005975	JAZZ 1 SMRBK CNTA 1,5kg(1X12)	DETERJEN	1.00	PCS	25,875	30,000	27,500
8992727005975	JAZZ 1 SMRBK CNTA 1,5kg(1X12)	DETERJEN	6.00	DUS	155,250	160,000	0
JKB	JECO KRESEK PUTIH BESAR M(1X5)	PLASTIK	1.00	PAK	11,000	165,000	0
JKB	JECO KRESEK PUTIH BESAR M(1X5)	PLASTIK	5.00	IKAT	55,000	70,000	0
JPK	JECO KRESEK PUTIH KECIL(1X5)	PLASTIK	1.00	PAK	11,000	13,000	12,500
JPK	JECO KRESEK PUTIH KECIL(1X5)	PLASTIK	5.00	IKAT	55,000	60,000	0
JKS	JECO PLASTIK SEDANG	PLASTIK	1.00	PAK	11,000	13,000	12,500
JKS	JECO PLASTIK SEDANG	PLASTIK	5.00	IKAT	55,000	60,000	0
8991111101583	JHONSON COLOGNE BRISA 100ml(1X48)	PRFM	1.00	PCS	21,867	26,500	23,500
8991111101583	JHONSON COLOGNE BRISA 100ml(1X48)	PRFM	48.00	DUS	1,049,616	1,081,500	0
4801010127321	JHONSON COLOGNE HAPY BER 100ml(1X48)	PRFM	1.00	PCS	21,867	26,500	23,250
4801010127321	JHONSON COLOGNE HAPY BER 100ml(1X48)	PRFM	48.00	DUS	1,049,616	1,081,500	0
8991111101736	JHONSON COLOGNE HEAVEN 100mll(1X48)	PRFM	1.00	PCS	21,867	25,500	23,250
8991111101736	JHONSON COLOGNE HEAVEN 100mll(1X48)	PRFM	48.00	DUS	1,049,616	1,081,500	0
8991111101613	JHONSON COLOGNE MORNING DEW 100mll(1X48)	PRFM	1.00	PCS	21,867	25,500	23,500
8991111101613	JHONSON COLOGNE MORNING DEW 100mll(1X48)	PRFM	48.00	DUS	1,049,616	1,081,500	0
4801010120223	JHONSON COLOGNE SLIDE 100ml(1X48)	PRFM	1.00	PCS	21,539	26,500	23,250
4801010120223	JHONSON COLOGNE SLIDE 100ml(1X48)	PRFM	48.00	DUS	1,033,856	1,081,500	0
8991111103204	JHONSON MILKY+RICE CREAM 50g(1X12)	ALT BYI	1.00	PCS	21,539	29,500	25,400
8991111103204	JHONSON MILKY+RICE CREAM 50g(1X12)	ALT BYI	12.00	PAK	258,464	279,500	0
9556006060223	JOHNSONS BEDTIME H&B 200ML(1X48)	ALT BYI	1.00	PCS	18,717	25,000	20,500
9556006060223	JOHNSONS BEDTIME H&B 200ML(1X48)	ALT BYI	48.00	DUS	898,434	925,500	0
4801010562108	JOHNSONS BTNG MILK 75G(1X96)	ALT BYI	1.00	PCS	6,371	9,000	7,500
4801010562108	JOHNSONS BTNG MILK 75G(1X96)	ALT BYI	96.00	DUS	611,654	673,000	0
9556006012093	JOHNSONS H&B BATH 200ML(1X48)	ALT BYI	1.00	PCS	17,094	22,500	19,000
9556006012093	JOHNSONS H&B BATH 200ML(1X48)	ALT BYI	48.00	DUS	820,512	846,000	0
JOLY200	JOLY 200H ISI (1x48)	TISU	1.00	PCS	4,505	6,500	5,250
JOLY200	JOLY 200H ISI (1x48)	TISU	48.00	DUS	216,216	227,000	0
JOLY250	JOLY 250H (1x48)	TISU	1.00	PCS	6,208	9,000	7,250
JOLY250	JOLY 250H (1x48)	TISU	48.00	DUS	298,000	313,000	0
JOLYKULINER	JOLY KULINER 200H(1X10X10)	TISU	1.00	PCS	2,252	3,500	3,000
JOLYKULINER	JOLY KULINER 200H(1X10X10)	TISU	100.00	DUS	225,230	279,500	0
8992759218046	JOLY KULINER ISI102PLY(1X10)	TISU	1.00	PCS	10,444	18,000	14,250
8992759218046	JOLY KULINER ISI102PLY(1X10)	TISU	10.00	BAL	104,443	115,000	0
JOLYROL	JOLY ROL 212S (1X10X10)	TISU	1.00	PCS	949	3,000	2,000
JOLYROL	JOLY ROL 212S (1X10X10)	TISU	100.00	DUS	94,901	148,000	0
4801010561309	JONHSONS BTNG BLOSSOM 75G(1X96)	ALT BYI	1.00	PCS	6,371	9,000	7,500
4801010561309	JONHSONS BTNG BLOSSOM 75G(1X96)	ALT BYI	96.00	DUS	611,654	673,000	0
4801010560500	JONHSONS BTNG REG 75G(1X96)	ALT BYI	1.00	PCS	6,371	9,000	7,500
4801010560500	JONHSONS BTNG REG 75G(1X96)	ALT BYI	96.00	DUS	611,654	673,000	0
8996001354001	KALPA 20G(1X12)	MKAN	1.00	PCS	1,736	2,000	0
8996001354001	KALPA 20G(1X12)	MKAN	12.00	BOX	20,833	22,500	21,500
8991002135376	KAPAL API RCG 23G(1X12X10)	KOPI	1.00	PCS	1,333	2,000	0
8991002135376	KAPAL API RCG 23G(1X12X10)	KOPI	10.00	RCG	13,333	15,500	14,150
8991002135376	KAPAL API RCG 23G(1X12X10)	KOPI	120.00	DUS	160,000	165,000	0
KPSC	KAPAS COLLECTION (1X12)	COSMETIC	1.00	PCS	3,500	5,000	4,200
KPSC	KAPAS COLLECTION (1X12)	COSMETIC	12.00	BAL	42,000	46,500	0
8991038774570	KAPAS KHARISMA 30G(1X12)	COSMETIC	1.00	PCS	4,250	6,500	5,250
8991038774570	KAPAS KHARISMA 30G(1X12)	COSMETIC	12.00	BAL	51,000	56,500	0
8991038773344	KAPAS MODIS 35g(1X12)	COSMETIC	1.00	PCS	4,583	7,000	5,550
8991038773344	KAPAS MODIS 35g(1X12)	COSMETIC	12.00	BAL	55,000	60,500	0
8991038773351	KAPAS MODIS 50G(1X12)	COSMETIC	1.00	PCS	6,250	9,000	7,500
8991038773351	KAPAS MODIS 50G(1X12)	COSMETIC	12.00	BAL	75,000	82,500	0
089686420425	KECAP INDFD BUY2GET1 77g(1X72)	KECAP	1.00	PCS	1,009	2,000	0
089686420425	KECAP INDFD BUY2GET1 77g(1X72)	KECAP	3.00	PAK	3,028	4,000	3,500
089686420425	KECAP INDFD BUY2GET1 77g(1X72)	KECAP	72.00	DUS	72,667	76,500	0
8997213740002	KECAP KG 600ML(1X12)	KECAP	1.00	PCS	4,375	5,000	4,550
8997213740002	KECAP KG 600ML(1X12)	KECAP	12.00	DUS	52,499	54,000	0
089686420210	KECAP MANIS INDFD  280g(1X24)	KECAP	1.00	PCS	7,083	8,000	7,600
089686420210	KECAP MANIS INDFD  280g(1X24)	KECAP	24.00	DUS	170,000	173,500	0
089686420678	KECAP MNS INDFD 725ml(1X12)	KECAP	1.00	PCS	14,917	17,000	15,600
089686420678	KECAP MNS INDFD 725ml(1X12)	KECAP	12.00	DUS	179,000	183,600	0
8998866608008	KECAP SEDAP 135ml(1X48)	KECAP	1.00	PCS	7,900	9,000	8,500
8998866608008	KECAP SEDAP 135ml(1X48)	KECAP	48.00	DUS	379,200	387,000	0
8998866202268	KECAP SEDAP 725g+PRNG(1X12)	KECAP	1.00	PCS	18,750	21,000	19,250
8998866202268	KECAP SEDAP 725g+PRNG(1X12)	KECAP	12.00	DUS	225,000	230,000	0
8991913101514	KEDAI 12 KOPI (1X10)	ROKOK	1.00	PCS	10,825	11,500	11,250
8991913101514	KEDAI 12 KOPI (1X10)	ROKOK	10.00	SLOF	108,250	110,000	0
7622210557858	KEJU KRAFT ALL IN1(1X48)	KEJU/MNTGA	1.00	PCS	15,180	17,000	15,800
7622210557858	KEJU KRAFT ALL IN1(1X48)	KEJU/MNTGA	48.00	DUS	728,657	750,500	0
KRTNS	KERTAS NASI KOKITA 80L (1X10)	KERTAS NASI	1.00	PAK	10,000	12,000	0
KRTNS	KERTAS NASI KOKITA 80L (1X10)	KERTAS NASI	10.00	IKAT	100,000	105,000	0
8997015650141	KERUPUK HATI ANGSA 500G(1X5)	KRPK	1.00	PCS	8,080	10,500	9,800
8997015650141	KERUPUK HATI ANGSA 500G(1X5)	KRPK	5.00	DUS	40,401	42,000	0
KRPLP	KERUPUK PALAPA 500G (1X10)	KRPK	1.00	PCS	6,150	8,000	7,100
KRPLP	KERUPUK PALAPA 500G (1X10)	KRPK	10.00	PAK	61,500	63,500	0
KRPLPBWG	KERUPUK PALAPA BAWANG 500G(1X10)	KRPK	1.00	PCS	6,150	8,000	7,100
KRPLPBWG	KERUPUK PALAPA BAWANG 500G(1X10)	KRPK	10.00	PAK	61,500	63,500	0
8992772195058	KISPRAY BLUIS 318ML	PRFM	1.00	PCS	11,000	13,500	12,100
8992772191180	KISPRAY MERAH SCHT RTG(1X8X6X24)	PRFM	1.00	PCS	354	500	0
8992772191180	KISPRAY MERAH SCHT RTG(1X8X6X24)	PRFM	24.00	RCG	8,500	10,000	9,500
8992772191180	KISPRAY MERAH SCHT RTG(1X8X6X24)	PRFM	144.00	PAK	51,000	54,000	0
8992772191180	KISPRAY MERAH SCHT RTG(1X8X6X24)	PRFM	1,152.00	DUS	408,000	420,000	0
8992772195089	KISPRAY SPAY VIOLET 318ML	PRFM	1.00	PCS	11,000	13,500	12,100
8992772195027	KISPRAY SPRY AMORIS 138ML	PRFM	1.00	PCS	11,000	13,500	12,100
8997007643236	KITA KALENG 450G(1X6)	MKAN	1.00	PCS	29,000	32,000	32,000
8997007643236	KITA KALENG 450G(1X6)	MKAN	6.00	DUS	173,999	183,000	0
8998866107099	KODOMO BASAH 50 SHT BIRU(1X12)	TISU	1.00	PCS	10,500	15,000	11,550
8998866107099	KODOMO BASAH 50 SHT BIRU(1X12)	TISU	12.00	LSN	126,000	136,000	0
8998866107112	KODOMO BASAH 50 SHT(1X12)	TISU	1.00	PCS	10,500	15,000	11,500
8998866107112	KODOMO BASAH 50 SHT(1X12)	TISU	12.00	LSN	126,000	136,000	0
8998866616232	KODOMO BERRIES ODL 45g(1X12)	PSTA/SKT GIGI	1.00	PCS	5,000	7,000	5,850
8998866616232	KODOMO BERRIES ODL 45g(1X12)	PSTA/SKT GIGI	12.00	LSN	60,000	64,000	0
8998866107853	KODOMO BW BLUEBERRY 200ML(1X4X6)	ALT BYI	1.00	PCS	12,501	17,500	15,000
8998866107853	KODOMO BW BLUEBERRY 200ML(1X4X6)	ALT BYI	6.00	PAK	75,006	82,500	0
8998866107853	KODOMO BW BLUEBERRY 200ML(1X4X6)	ALT BYI	24.00	DUS	300,024	320,000	0
8998866107860	KODOMO BW CHERRY 200ML(1X4X6)	ALT BYI	1.00	PCS	12,501	17,500	15,000
8998866107860	KODOMO BW CHERRY 200ML(1X4X6)	ALT BYI	6.00	PAK	75,006	82,500	0
8998866107860	KODOMO BW CHERRY 200ML(1X4X6)	ALT BYI	24.00	DUS	300,024	320,000	0
8998866105255	KODOMO BW ORANGE 200ml(1X4X6)	ALT BYI	1.00	PCS	13,000	18,500	15,500
8998866105255	KODOMO BW ORANGE 200ml(1X4X6)	ALT BYI	6.00	PAK	78,000	86,000	0
8998866105255	KODOMO BW ORANGE 200ml(1X4X6)	ALT BYI	24.00	DUS	312,000	320,000	0
8998866105262	KODOMO BW STRBRY 200ml(1X4X6)	ALT BYI	1.00	PCS	13,000	18,500	15,500
8998866105262	KODOMO BW STRBRY 200ml(1X4X6)	ALT BYI	6.00	PAK	78,000	86,000	0
8998866105262	KODOMO BW STRBRY 200ml(1X4X6)	ALT BYI	24.00	DUS	312,000	320,000	0
8998866100243	KODOMO ODL GRAPE 45g(1X12)	PSTA/SKT GIGI	1.00	PCS	5,000	7,000	5,800
8998866100243	KODOMO ODL GRAPE 45g(1X12)	PSTA/SKT GIGI	12.00	DUS	60,000	63,500	0
8998866100250	KODOMO ODL ORNGE  45g(1X12)	PSTA/SKT GIGI	1.00	PCS	5,000	7,000	5,800
8998866100250	KODOMO ODL ORNGE  45g(1X12)	PSTA/SKT GIGI	12.00	LSN	60,000	63,500	0
8998866100229	KODOMO ODL STW 45G(1X12)	PSTA/SKT GIGI	1.00	PCS	5,501	7,500	6,500
8998866100229	KODOMO ODL STW 45G(1X12)	PSTA/SKT GIGI	12.00	LSN	66,012	70,000	0
8998866106030	KODOMO SHMPO CON BLUBRY 200ml(1X12)	ALT BYI	1.00	PCS	12,000	15,500	13,200
8998866106030	KODOMO SHMPO CON BLUBRY 200ml(1X12)	ALT BYI	12.00	LSN	144,000	148,500	0
8998866107815	KODOMO SHMPO CON CHERY 200ml(1X12)	ALT BYI	1.00	PCS	12,000	15,500	13,200
8998866107815	KODOMO SHMPO CON CHERY 200ml(1X12)	ALT BYI	12.00	LSN	144,000	148,500	0
8998866105286	KODOMO SHMPO CON STRWBRY 200ml(1X12)	ALT BYI	1.00	PCS	12,000	15,500	13,300
8998866105286	KODOMO SHMPO CON STRWBRY 200ml(1X12)	ALT BYI	12.00	LSN	144,000	148,500	0
4809013300451	KOJIESAN DREAM WHI 65G	COSMETIC	1.00	PCS	14,900	17,500	16,000
4809013300451	KOJIESAN DREAM WHI 65G	COSMETIC	12.00	DUS	178,800	184,500	0
4809013300093	KOJIESAN KOJIC 65G (1X12)	COSMETIC	1.00	PCS	14,900	17,500	16,000
4809013300093	KOJIESAN KOJIC 65G (1X12)	COSMETIC	12.00	DUS	178,800	184,500	0
8998667400931	KONICARE LVENDR 60mL(1X12)	ALT BYI	1.00	PCS	23,500	28,000	25,000
8998667400931	KONICARE LVENDR 60mL(1X12)	ALT BYI	12.00	LSN	252,000	260,000	0
8998667200197	KONICARE POWDER 100G(1X12)	ALT BYI	1.00	PCS	7,167	8,500	8,000
8998667200197	KONICARE POWDER 100G(1X12)	ALT BYI	12.00	LSN	86,000	88,500	0
8991998119411	KOPI GADJAH MANGGA 23G	KOPI	1.00	PCS	1,200	1,680	0
8991998119411	KOPI GADJAH MANGGA 23G	KOPI	10.00	RCG	12,000	14,500	12,750
8991998119411	KOPI GADJAH MANGGA 23G	KOPI	120.00	DUS	144,000	148,500	0
8991998118315	KOPI GADJAH SPESIAL MIX 23G(1X12X10)	KOPI	1.00	PCS	1,400	2,000	0
8991998118315	KOPI GADJAH SPESIAL MIX 23G(1X12X10)	KOPI	10.00	RCG	14,000	16,500	14,850
8991998118315	KOPI GADJAH SPESIAL MIX 23G(1X12X10)	KOPI	120.00	DUS	168,000	173,500	0
8996001330739	KOPIKO CAPUCINNO 175G(1X24)	CANDY	1.00	PAK	9,250	11,500	10,000
8996001330739	KOPIKO CAPUCINNO 175G(1X24)	CANDY	24.00	DUS	222,000	232,500	0
8996001330722	KOPIKO PAK (1X24)	CANDY	1.00	PAK	9,250	11,500	10,000
8996001330722	KOPIKO PAK (1X24)	CANDY	24.00	DUS	222,000	230,000	0
CRC	KOREK CRICET (1X25)	KOREK	1.00	PCS	2,000	4,000	0
CRC	KOREK CRICET (1X25)	KOREK	25.00	PAK	50,000	53,000	51,500
8997032321154	KOREK LARISST (1X20X50)	KOREK	1.00	PCS	1,000	2,000	0
8997032321154	KOREK LARISST (1X20X50)	KOREK	50.00	PAK	50,000	55,000	53,000
8997032321154	KOREK LARISST (1X20X50)	KOREK	1,000.00	DUS	1,000,000	1,030,000	0
KTK KUE	KOTAK KUE (1X10X100)	ALT	1.00	PCS	580	750	0
KTK KUE	KOTAK KUE (1X10X100)	ALT	100.00	PAK	58,000	65,000	61,500
KTK KUE	KOTAK KUE (1X10X100)	ALT	1,000.00	BKS	580,000	597,500	0
8886057883665	KRATINDAENG 150ML(1X5X10)	MNM	1.00	PCS	5,000	6,500	5,500
8886057883665	KRATINDAENG 150ML(1X5X10)	MNM	10.00	KRAT	50,000	52,500	0
8886057883665	KRATINDAENG 150ML(1X5X10)	MNM	50.00	DUS	250,000	257,500	0
8995108509864	KUACI REBO CARAMEL 140g(1X12)	SNACK	1.00	PCS	15,150	17,000	15,500
8995108509864	KUACI REBO CARAMEL 140g(1X12)	SNACK	48.00	DUS	727,200	734,500	0
8995108500052	KUACI REBO MILK 140g(1X12)	SNACK	1.00	PCS	15,150	17,000	15,500
8995108500052	KUACI REBO MILK 140g(1X12)	SNACK	48.00	DUS	727,200	734,500	0
8995108500038	KUACI REBO ORIGNL 140G(1X48)	SNACK	1.00	PCS	15,150	17,000	15,500
8995108500038	KUACI REBO ORIGNL 140G(1X48)	SNACK	48.00	DUS	727,200	737,500	0
8991906102009	LA ICE PRPLE 16 FLTR(1x10)	ROKOK	1.00	PCS	33,300	35,000	34,000
8991906102009	LA ICE PRPLE 16 FLTR(1x10)	ROKOK	10.00	SLOF	333,000	336,500	0
8997011930612	LADAKU 2.5G(1X6X12)	BUMBU INSTANT	1.00	PCS	806	1,000	0
8997011930612	LADAKU 2.5G(1X6X12)	BUMBU INSTANT	12.00	RCG	9,667	11,000	10,500
8997011930612	LADAKU 2.5G(1X6X12)	BUMBU INSTANT	72.00	PAK	58,000	60,000	0
LADY360	LADY ISI 3 360H(1x30)	TISU	1.00	PCS	3,600	7,000	0
LADY360	LADY ISI 3 360H(1x30)	TISU	3.00	PAK	10,800	20,000	18,000
LADY360	LADY ISI 3 360H(1x30)	TISU	30.00	BAL	108,000	160,000	0
l1	LAKBAN 1 JARI	ATK	1.00	PCS	4,667	5,500	4,900
l1	LAKBAN 1 JARI	ATK	12.00	PAK	56,000	58,000	0
LB	LAKBAN BENING	ALT	1.00	PCS	7,500	8,500	7,850
LB	LAKBAN BENING	ALT	6.00	PAK	45,000	46,500	0
lc	LAKBAN COKLAT	ALT	1.00	PCS	7,500	8,500	7,850
lc	LAKBAN COKLAT	ALT	6.00	PAK	45,000	46,500	0
LAMSI 50G	LAMSI 50G	BHN ROKOK	1.00	PCS	10,000	15,000	12,000
8995227501008	LARUTAN ANAK JERUK 238G(1X24)	MNM	1.00	PCS	5,625	7,000	6,000
8995227501008	LARUTAN ANAK JERUK 238G(1X24)	MNM	24.00	DUS	135,000	139,000	0
8995227501015	LARUTAN ANAK STW 238G(1X24)	MNM	1.00	PCS	5,625	7,000	6,000
8995227501015	LARUTAN ANAK STW 238G(1X24)	MNM	24.00	DUS	135,000	139,000	0
8999988888842	LARUTAN CAP BADAK JAMBU 320ML(1X24)	MNM	1.00	PCS	6,042	7,500	6,500
8999988888842	LARUTAN CAP BADAK JAMBU 320ML(1X24)	MNM	24.00	DUS	145,000	149,500	0
8999988888866	LARUTAN CAP BADAK LECI320ML(1X24)	MNM	1.00	PCS	6,042	7,500	6,500
8999988888866	LARUTAN CAP BADAK LECI320ML(1X24)	MNM	24.00	DUS	145,000	149,500	0
8999988888811	LARUTAN CAP BADK JERUK 320ml (1X24)	MNM	1.00	PCS	6,042	7,500	6,500
8999988888811	LARUTAN CAP BADK JERUK 320ml (1X24)	MNM	24.00	DUS	145,000	149,500	0
8995227500261	LARUTAN CAP K3 500ML(1X24)	MNM	1.00	PCS	7,000	8,000	7,500
8995227500261	LARUTAN CAP K3 500ML(1X24)	MNM	24.00	DUS	168,000	176,500	0
8995227500308	LARUTAN CAP K3 JERUK 320ml(1X24)	MNM	1.00	PCS	5,625	7,000	6,000
8995227500308	LARUTAN CAP K3 JERUK 320ml(1X24)	MNM	24.00	DUS	135,000	139,000	0
8995227500278	LARUTAN CAP K3 LECI 320ML(1X24	MNM	1.00	PCS	5,208	7,000	6,000
8995227500278	LARUTAN CAP K3 LECI 320ML(1X24	MNM	24.00	DUS	125,000	132,000	0
8995227500247	LARUTAN CAP KAKI 3 GUAVA 320ML(1X24)	MNM	1.00	PCS	5,208	7,000	6,000
8995227500247	LARUTAN CAP KAKI 3 GUAVA 320ML(1X24)	MNM	24.00	DUS	125,000	132,000	0
8999988778846	LASEGAR JAMBU 320mL(1X24)	MNM	1.00	PCS	5,250	7,000	6,000
8999988778846	LASEGAR JAMBU 320mL(1X24)	MNM	24.00	DUS	126,000	130,000	0
8999988778860	LASEGAR LECI  320mL(1X24)	MNM	1.00	PCS	5,250	7,000	6,000
8999988778860	LASEGAR LECI  320mL(1X24)	MNM	24.00	DUS	126,000	130,000	0
8999988906140	LASEGAR TWIST LMN 320ml(1X24)	MNM	1.00	PCS	6,000	7,500	6,500
8999988906140	LASEGAR TWIST LMN 320ml(1X24)	MNM	24.00	DUS	144,000	148,500	0
8992727008358	LAURIER DAUN SIRIH 20P(1X24)	PEMBALUT	1.00	PCS	13,767	18,000	16,000
8992727008358	LAURIER DAUN SIRIH 20P(1X24)	PEMBALUT	24.00	DUS	330,400	340,500	0
LLT	LEM ROKOK 10G (1X24)	BHN ROKOK	1.00	PCS	1,125	2,500	1,690
LLT	LEM ROKOK 10G (1X24)	BHN ROKOK	24.00	PAK	27,000	35,000	0
8997222130016	LEMONILO 65G(1X20)	MIE INSTANT	1.00	PCS	5,900	7,000	6,200
8997222130016	LEMONILO 65G(1X20)	MIE INSTANT	20.00	DUS	118,000	119,500	0
8997232970046	LEMONILO BROWNIES CHOCO 33G(1X12)	MKAN	1.00	PCS	9,900	12,000	10,500
8997232970046	LEMONILO BROWNIES CHOCO 33G(1X12)	MKAN	12.00	DUS	118,801	118,801	0
8997232970053	LEMONILO BROWNIES KEJU 33G(1X12)	MKAN	1.00	PCS	9,900	12,000	10,500
8997232970053	LEMONILO BROWNIES KEJU 33G(1X12)	MKAN	12.00	DUS	118,801	123,000	0
8999999613181	LIFBOUY PRWT RAMBUT RONTOK 170ML(1X6)	SHAMPO	1.00	PCS	18,096	20,000	17,750
8999999613181	LIFBOUY PRWT RAMBUT RONTOK 170ML(1X6)	SHAMPO	6.00	PAK	108,576	102,500	0
8999999614928	LIFBOY LEMON F BTG 60g(1X144)	SBN MANDI BTG	1.00	PCS	2,801	3,500	3,000
8999999614928	LIFBOY LEMON F BTG 60g(1X144)	SBN MANDI BTG	144.00	DUS	403,295	415,500	0
8999999614935	LIFBOY MILDCARE BTG 60g(144)	SBN MANDI BTG	1.00	PCS	2,801	3,500	3,000
8999999614935	LIFBOY MILDCARE BTG 60g(144)	SBN MANDI BTG	144.00	DUS	403,275	415,500	0
8999999033125	LIFBOY PRWTN RMBT RNTK 70+21ml(1X12)	SHAMPO	1.00	PCS	10,800	12,000	11,500
8999999033125	LIFBOY PRWTN RMBT RNTK 70+21ml(1X12)	SHAMPO	12.00	LSN	129,600	133,000	0
8999999615888	LIFBOY RFIL MILDCRE 380ml(1X24)	REFIL/SBN MNDI	1.00	PCS	16,101	20,000	17,000
8999999615888	LIFBOY RFIL MILDCRE 380ml(1X24)	REFIL/SBN MNDI	24.00	DUS	386,413	398,000	0
8999999613082	LIFBOY SCH ANT KTMB MNTL 10g(1X40X12)	SHAMPO	1.00	PCS	361	500	0
8999999613082	LIFBOY SCH ANT KTMB MNTL 10g(1X40X12)	SHAMPO	12.00	RCG	4,330	5,000	4,500
8999999613082	LIFBOY SCH ANT KTMB MNTL 10g(1X40X12)	SHAMPO	480.00	DUS	173,203	177,000	0
8999999613068	LIFBOY SCH ANT KTMB NEW 10g(1X40x12)	SHAMPO	1.00	PCS	354	750	0
8999999613068	LIFBOY SCH ANT KTMB NEW 10g(1X40x12)	SHAMPO	12.00	RCG	4,248	5,500	4,600
8999999613068	LIFBOY SCH ANT KTMB NEW 10g(1X40x12)	SHAMPO	480.00	DUS	169,936	176,000	0
8999999613075	LIFBOY SCH ANT KTMBE LMON 10G(1X40x12)	SHAMPO	1.00	PCS	351	500	0
8999999613075	LIFBOY SCH ANT KTMBE LMON 10G(1X40x12)	SHAMPO	12.00	RCG	4,213	5,000	4,500
8999999613075	LIFBOY SCH ANT KTMBE LMON 10G(1X40x12)	SHAMPO	480.00	DUS	168,509	178,500	0
8999999616229	LIFBOY SCHT KUAT&BERKILAU 10g(1X40x12)	SHAMPO	1.00	PCS	353	500	0
8999999616229	LIFBOY SCHT KUAT&BERKILAU 10g(1X40x12)	SHAMPO	12.00	RCG	4,235	5,000	4,750
8999999616229	LIFBOY SCHT KUAT&BERKILAU 10g(1X40x12)	SHAMPO	480.00	DUS	169,397	180,000	0
8999999616236	LIFBOY SCHT PRWTN RMBT RNTK 10g(1x40x12)	SHAMPO	1.00	PCS	351	500	0
8999999616236	LIFBOY SCHT PRWTN RMBT RNTK 10g(1x40x12)	SHAMPO	12.00	RCG	4,213	5,000	4,500
8999999616236	LIFBOY SCHT PRWTN RMBT RNTK 10g(1x40x12)	SHAMPO	480.00	DUS	168,509	178,500	0
8999999567651	LIFBOY TOTAL  BTG 60g(1x144)	SBN MANDI BTG	1.00	PCS	2,801	3,500	3,000
